hero,'hɪro,n. 英雄；男主角，男主人公,"He had dared to speak out against injustice, and overnight he became a national hero .",他敢于站出来抨击不公正的现象，一夜之间就成了国家英雄。
imitate,'ɪmɪtet,v. 模仿，仿效；仿造，仿制,She was a splendid mimic and loved to imitate Winston Churchill.,她是个出色的模仿者，喜欢模仿温斯顿·丘吉尔。
grip,ɡrɪp,n. 紧握；柄；支配；握拍方式；拍柄绷带；v. 紧握；夹紧,Hold the microphone in a firm grip and keep it still.,紧紧握住麦克风不要让它动。
super,'sʊpɚ,adj. 特级的；极好的；n. 特级品，特大号；临时雇员,an old car in super condition,一辆状况极好的旧车
rid,rɪd,v. 使摆脱；使去掉；n. (Rid)人名；(英)里德,The proposals are an attempt to rid the country of political corruption.,这些提议是使该国摆脱政治腐败的一种尝试。
succession,sək'sɛʃən,n. 连续；继位；继承权；[生态] 演替,She won the championship four times in succession.,她连续四次夺得冠军。
thirty,'θɝti,n. 三十年代；num. 三十；adj. 三十个的,"In the thirties, air travel really began to take off.",在30年代，乘飞机旅行迅速流行了起来。
scrutiny,'skrutəni,n. 详细审查；监视；细看；选票复查,Their activities have come under police scrutiny .,他们的活动受到警方的严密监视。
tourist,'tʊrɪst,n. 旅行者，观光客；adj. 旅游的；vt. 在旅行参观；vi. 旅游；观光；adv. 坐旅游车厢；坐经济舱,Cambridge is always full of tourists in the summer.,剑桥在夏季总是挤满了游客。
sad,sæd,adj. 难过的；悲哀的，令人悲痛的；凄惨的，阴郁的（形容颜色）,Sorry to hear the sad news .,听到这令人伤心的消息我很难过。
pipe,paɪp,n. 管；烟斗；笛；v. 吹笛；尖叫,a water pipe,水管
noise,nɔɪz,n. [环境] 噪音；响声；杂音；v. 谣传,What’s that noise?,那是什么声音？
contribution,",kɑntrɪ'bjuʃən",n. 贡献；捐献；投稿,a campaign contribution,竞选捐款
acclaim,ə'klem,v. 称赞；为…喝彩，向…欢呼；n. 欢呼，喝彩；称赞,His work was acclaimed by art critics.,他的作品得到艺术评论家的推崇。
conceive,kən'siv,v. 怀孕；构思；以为；持有,Scientists first conceived the idea of the atomic bomb in the 1930’s.,在20世纪30年代，科学家第一次有了原子弹的设想。
impossible,ɪm'pɑsəbl,adj. 不可能的；不可能存在的；难以忍受的；不真实的；n. 不可能；不可能的事,‘I want to speak to Mr Franks.’ ‘I’m afraid that’s impossible.’,“我想和弗兰克斯先生谈谈。”“恐怕不行。”
bible,,n. 有权威的书,...a publisher of bibles and hymn books.,…一家《圣经》册本和圣歌集出版商。
vice,vaɪs,n. 恶习；缺点；[机] 老虎钳；卖淫；prep. 代替；vt. 钳住；adj. 副的；代替的,Smoking is my only vice.,吸烟是我唯一的恶习。
perplex,pɚ'plɛks,v. 使困惑，使为难；使复杂化,Shea’s symptoms perplexed the doctors.,谢伊的症状令医生们困惑。
concert,'kɑnsɚt,n. 音乐会；一致；和谐；v. 使协调；协同安排；adj. 音乐会用的；在音乐会上演出的,a rock concert,摇滚音乐会
yield,jild,v. 屈服；出产，产生；放弃；n. 产量；收益,Our research has only recently begun to yield important results.,直到最近我们的研究才开始取得重要成果。
spelling,'spɛlɪŋ,n. 拼写；拼字；拼法；v. 拼写；意味着（spell的ing形式）；迷住,Her spelling has improved.,她的拼写进步了。
scope,skop,n. 范围；余地；视野；眼界；导弹射程；v. 审视,measures to limit the scope of criminals’ activities,限制罪犯活动范围的措施
abstract,'æbstrækt,n. 摘要；抽象；抽象的概念；adj. 抽象的；深奥的；v. 摘要；提取；使……抽象化；转移(注意力、兴趣等)；使心不在焉,Talking about crime in the abstract just isn’t enough.,抽象地谈论犯罪根本不足以说明问题。
reap,rip,v. 收获，获得；收割；n. (Reap)人名；(英)里普,You'll soon begin to reap the benefits of being fitter.,你很快就会获得身体更健康带来的好处。
worse,wɜrs,adj. 更坏的；更差的；更恶劣的（bad的比较级）；（病情）更重的（ill的比较级）；adv. 更糟；更坏；更恶劣地；更坏地；n. 更坏的事；更恶劣的事,The traffic is much worse after five o’clock.,5点以后交通拥堵严重得多。
absence,'æbsns,n. 没有；缺乏；缺席；不注意,"In the absence of any evidence, the police had to let Myers go.",警察没有证据，只好把迈尔斯放了。
lucky,'lʌki,adj. 幸运的；侥幸的,I didn’t really know your name – it was just a lucky guess .,我并不知道你的名字―只是运气好猜中的。
assert,ə'sɝt,v. 维护，坚持；断言；主张；声称,"French cooking, she asserted, is the best in the world.",她坚称法国菜是世界上最好的。
encounter,ɪn'kaʊntɚ,v. 遭遇，邂逅；遇到；n. 遭遇，偶然碰见,The doctor had encountered several similar cases in the past.,那位医生过去曾碰到过好几个类似病例。
horizon,hə'raɪzn,n. [天] 地平线；视野；眼界；范围,"In the distance, the dot of a boat appeared on the horizon.",远处小黑点般的一条小船出现在地平线上。
rush,rʌʃ,n. 冲进；匆促；急流；灯心草；adj. 急需的；v. 使冲；突袭；匆忙地做；飞跃,At five past twelve there was a mad rush to the dinner hall.,12点零5分，人们疯狂地冲向餐厅。
costly,'kɔstli,adj. 昂贵的；代价高的；n. (Costly)人名；(英)科斯特利,Such a database would be extremely costly to set up.,建立这样一个数据库要花很多钱。
ceremony,ˈsɛrəˌmoʊni,n. 典礼，仪式；礼节，礼仪；客套，虚礼,a wedding ceremony,婚礼
window,'wɪndo,n. 窗；窗口；窗户,Television provides us with a useful window on the world.,电视为我们提供了了解世界的有用渠道。
ritual,'rɪtʃuəl,n. 仪式；惯例；礼制；adj. 仪式的；例行的；礼节性的,ancient pagan rituals,古老的异教仪式
urge,ɝdʒ,v. 力劝，催促；驱策，推进；n. 强烈的欲望，迫切要求；推动力,The charity urged quick action.,慈善机构敦促迅速采取行动。
invert,'ɪnvɝt,v. 使…转化；使…颠倒；使…反转；使…前后倒置；n. 颠倒的事物；倒置物；倒悬者；adj. 转化的,Invert the cake onto a serving plate.,把蛋糕倒扣过来放到一个盘子上。
invest,ɪn'vɛst,v. 投资；覆盖；耗费；授予；包围,I’ve got a few thousand dollars I’m looking to invest.,我有几千美元想作投资。
visible,'vɪzəbl,adj. 明显的；看得见的；现有的；可得到的；n. 可见物；进出口贸易中的有形项目,The comet is visible to the naked eye (= can be seen without using special equipment ).,这颗彗星肉眼看得见。
perspective,pɚ'spɛktɪv,n. 观点；远景；透视图；adj. 透视的,the artist’s use of perspective,那位画家对透视法的运用
cautious,'kɔʃəs,adj. 谨慎的；十分小心的,a cautious driver,一位谨慎的司机
highlight,'haɪlaɪt,v. 突出；强调；使显著；加亮；n. 最精彩的部分；最重要的事情；加亮区,Your résumé should highlight your skills and achievements.,你的简历应该突出自己的技能和成绩。
desperate,'dɛspərət,adj. 不顾一切的；令人绝望的；极度渴望的,I had no money left and was desperate.,我身无分文，已经走投无路了。
final,'faɪnl,adj. 最终的；决定性的；不可更改的；n. 决赛；期末考试；当日报纸的末版,The final episode will be shown tonight.,最后一集将于今晚播出。
proof,pruf,n. 证明；证据；校样；考验；验证；试验；adj. 防…的；不能透入的；证明用的；耐…的；v. 试验；校对；使不被穿透,There is no proof that the document is authentic.,没有证据证明这份文件是真的。
cruel,'kruəl,adj. 残酷的，残忍的；使人痛苦的，让人受难的；无情的，严酷的,His death was a cruel blow .,他的死是个无情的打击。
ideology,",aidi'ɔlədʒi, ,idi-",n. 意识形态；思想意识；观念学,the ideologies of fascism and terrorism,法西斯主义和恐怖主义的意识形态
bid,bɪd,v. 投标；出价；表示；吩咐；n. 出价；叫牌；努力争取,She wanted to bid for it.,她想出价买下它。
vacuum,'vækjʊəm,n. 真空；空间；真空吸尘器；adj. 真空的；利用真空的；产生真空的；v. 用真空吸尘器清扫,His presence should fill the power vacuum that has been developing over the past few days.,他的出现应该能填补过去几天中形成的权力空缺。
proud,praʊd,adj. 自豪的；得意的；自负的；n. (Proud)人名；(英)普劳德,Seth was the proud owner of a new sports car.,赛思因为有了新跑车而扬扬得意。
pop,pɑp,abbr. 卖点广告（Point of Purchase）,,
quiet,'kwaɪət,adj. 安静的；安定的；不动的；温顺的；n. 安静；和平；v. 使平息；安慰,We’ll have to be quiet so as not to wake the baby.,我们得安静点，免得吵醒宝宝。
chronic,'krɑnɪk,adj. 慢性的；长期的；习惯性的；n. (Chronic)人名；(英)克罗尼克,chronic arthritis,慢性关节炎
bulk,bʌlk,n. 体积，容量；大多数，大部分；大块；v. 使扩大，使形成大量；使显得重要,,
busy,'bɪzi,adj. 忙碌的；热闹的；正被占用的；v. 使忙于；n. (Busy)人名；(匈)布希；(法)比西,She’s busy now – can you phone later?,她现在正忙，你稍后打来好吗？
belt,bɛlt,n. 带；腰带；地带；v. 用带子系住；用皮带抽打,He unbuckled his leather belt.,他解开皮带。
burn,bɝn,v. 燃烧；烧毁，灼伤；激起…的愤怒；n. 灼伤，烧伤；烙印,I burnt all his old letters.,我把他以前的信全烧了。
posture,'pɑstʃɚ,n. 姿势；态度；情形；v. 摆姿势,her upright posture,她笔挺的姿势
reference,'rɛfrəns,n. 参考，参照；涉及，提及；参考书目；介绍信；证明书；v. 引用,The official at the American embassy asked me for two references.,美国大使馆的官员要我提供两名证明人。
craft,kræft,n. 工艺；手艺；太空船；v. 精巧地制作,traditional rural crafts,传统的乡村手工艺
gate,ɡet,n. 大门；出入口；门道；v. 给…装大门,We went through the gate into the orchard.,我们穿过大门进了果园。
nutrition,nu'trɪʃən,n. 营养，营养学；营养品,Nutrition and exercise are essential to fitness and health.,营养和运动是保持健康所必不可少的。
gasp,ɡæsp,v. 喘气；喘息；渴望；n. 喘气,I’m gasping for a pint!,我好想喝一大杯啤酒啊！
boycott,'bɔɪkɑt,v. 联合抵制；拒绝参加；n. 联合抵制,We boycott all products tested on animals.,我们抵制所有拿动物做试验的产品。
incredible,ɪn'krɛdəbl,adj. 难以置信的，惊人的,It’s incredible that he survived the fall.,他跌下去竟然能够生还，真不可思议。
engine,'ɛndʒɪn,n. 引擎，发动机；机车，火车头；工具,Is the engine running smoothly?,发动机运转平稳吗？
mood,mud,n. 情绪，语气；心境；气氛,You’re in a good mood this morning!,你今天早晨心情不错啊！
retain,rɪ'ten,v. 保持；雇；记住,I find it very difficult to retain facts.,我觉得具体事实很难记住。
barely,'bɛrli,adv. 仅仅，勉强；几乎不；公开地；贫乏地,She was very old and barely able to walk.,她年纪非常大，只能勉强走几步路。
aid,ed,n. 援助；帮助；助手；帮助者；v. 援助；帮助；有助于,Foreign aid from many countries poured into the famine area.,来自许多国家的救援物资纷纷送到饥荒地区。
weekly,'wikli,adj. 每周的；周刊的；一周一次的；n. 周刊；adv. 每周一次；逐周,a weekly current affairs programme,一周一档的时事节目
normal,'nɔrml,adj. 正常的；正规的，标准的；n. 正常；标准；常态,A normal working week is 40 hours.,一个正常的工作周是40小时。
thrive,θraɪv,v. 繁荣，兴旺；茁壮成长,plants that thrive in tropical rain forests,在热带雨林蓬勃生长的植物
basketball,'bæskɪtbɔl,n. 篮球；篮球运动,,
ultimate,'ʌltəmət,adj. 最终的；极限的；根本的；n. 终极；根本；基本原则,The ultimate outcome of the experiment cannot be predicted.,试验的最后结果无法预测。
